"hotelId","id","images/0","images/1","images/2","images/3","images/4","images/5","images/6","images/7","images/8","images/9","images/10","images/11","images/12","images/13","images/14","images/15","images/16","images/17","images/18","images/19","propertyResponse","rating","reviewDate","reviewOriginalLanguage","reviewPage","reviewTextParts","reviewTextParts/Disliked","reviewTextParts/Liked","reviewTitle","roomInfo","startUrl","stayDate","stayLength","travelerType","userAvatar","userLocation","userName"
"gr/peninsula-agia-pelagia","e48da09769eaad8f",,,,,,,,,,,,,,,,,,,,,,"8.0","September 28, 2021","de","76","","Alles fein","Ja","Very Good","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","September 2021","5 nights","Family","https://graph.facebook.com/v2.9/amzn1.account.AE3VSHM3YKP5NABEWLTL3SYQ4FFA/picture?type=square&height=64&width=64","Germany","Barbara"
"gr/peninsula-agia-pelagia","fd2a41887701806e",,,,,,,,,,,,,,,,,,,,,,"10","August 11, 2023",,"130","There are no comments available for this review",,,"Exceptional","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2023","2 nights","Couple","https://graph.facebook.com/v2.9/106635743678637427641/picture?type=square&height=64&width=64","Israel","Leonid"
"gr/peninsula-agia-pelagia","abb1ef806bea1191",,,,,,,,,,,,,,,,,,,,,,"9.0","August 11, 2023",,"130","There are no comments available for this review",,,"Wonderful","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","4 nights","Family","https://lh3.googleusercontent.com/a/AATXAJzFaq9Qo6Vy8qHCGtaMmmrWnDwQFXW7AcJuGR45=s96-c","South Korea","Mihyun"
"gr/peninsula-agia-pelagia","19ba23ba2fc34c69",,,,,,,,,,,,,,,,,,,,,,"8.0","August 8, 2023",,"130","There are no comments available for this review",,,"Very Good","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","9 nights","Family","https://lh3.googleusercontent.com/a-/AFdZucoSvj-nLcjvWUB0gbMysm3t3ApnDJs6ZFiBUIdP=s96-c","Switzerland","Mataj"
"gr/peninsula-agia-pelagia","b3cccb9afe3abb64",,,,,,,,,,,,,,,,,,,,,,"9.0","August 8, 2023",,"130","There are no comments available for this review",,,"Wonderful","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2023","10 nights","Couple","https://lh3.googleusercontent.com/a-/AOh14Gi3lCe_UuMSM4495Yw4r6Y1Bl3FDRQDFKjLevjTfw=s96-c","Poland","Artsiom"
"gr/peninsula-agia-pelagia","e5d09cf7b45d2748",,,,,,,,,,,,,,,,,,,,,,"10","August 7, 2023",,"130","There are no comments available for this review",,,"Exceptional","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","7 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-s/d321d61d78a8fa310843e1967dca38e6276b92aa.png","France","Samy"
"gr/peninsula-agia-pelagia","30aa3a0bee2a8f0e",,,,,,,,,,,,,,,,,,,,,,"10","August 7, 2023",,"130","There are no comments available for this review",,,"Exceptional","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2023","12 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-l/c9a51000ce90cbf81dcc81b847f9bccc3330d3a4.png","Italy","Luca"
"gr/peninsula-agia-pelagia","2c2c9a49451b094c",,,,,,,,,,,,,,,,,,,,,,"8.0","August 6, 2023",,"130","There are no comments available for this review",,,"Very Good","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","6 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-n/d3882ab9674d57559f4b0ecc7f2b01ecbc7a8057.png","Belgium","Nathalie"
"gr/peninsula-agia-pelagia","0a2f439da6881942",,,,,,,,,,,,,,,,,,,,,,"9.0","August 5, 2023",,"130","There are no comments available for this review",,,"Wonderful","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","6 nights","Family","https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=50","Italy","Luigi_elzi"
"gr/peninsula-agia-pelagia","057e450a09673bfe",,,,,,,,,,,,,,,,,,,,,,"10","August 4, 2023",,"130","There are no comments available for this review",,,"Exceptional","Double or Twin Room with Mountain View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","July 2023","5 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-e/8d80ab6bf73fa873e990c76bfc96a1bf23708307.png","Germany","Eva"
"gr/peninsula-agia-pelagia","b38be3a2a566b597",,,,,,,,,,,,,,,,,,,,,,"9.0","August 3, 2023",,"130","There are no comments available for this review",,,"Wonderful","Family Suite","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","August 2023","7 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-v/b56c632712cb151966e9192b3547e7b673216aa6.png","Ukraine","Vasiliy"
"gr/peninsula-agia-pelagia","3ed8cdb8d45e2b2a",,,,,,,,,,,,,,,,,,,,,,"8.0","October 4, 2022","cs","60","","Obsluha u baru k all inclusive - kromě středy 28/9 ( jiná slečna) působila jakoby ji hosté obtěžovali.Wifi slabá od čtvrtka se nešlo vůbec připojit.Jako další podnět bychom rády navrhly více poli v koupelně.Animační programy - především cvičení bylo také slabší a nebylo podle rozpisu. Buď mělo být v programu upraveno nebo se alespoň mělo přiblížit popisu - muscle building byl stejný jako stretching a joga.Horní bazén byl už od 4 hodin celý ve stínu, stejně tak bazény u pokojů s pool sharing. Pokud bychom si objednaly tento pokoj byly bychom velmi zklamané, protože odpolední slunce tam už vůbec nesvítilo.","Výborná čistota, výborné jídlo, hygienická opatření dodržována personálem, perfektní lokalita, vše dle objednání - prostě žádný problém. Komunikace s recepcí perfektní.Pokojské vždy zdravily, personál v jídelně milý, ale skoro nezdravili, Obsluha u baru k all inclusive - středa 28/9 velmi milá, ostatní dny jiná slečna působila jakoby ji hosté obtěžovali.Bazény byly velké a čisté, prostředí kolem bazénů se denně uklízelo a umývalo.Velmi vysoká úroveň jídla, pestrost, každý den něco jiného, velký výběr všech pokrmů od salátů, masa, příloh po dezerty a ovoce. každodenní grilování včetně dekorací - vykrajované melouny např. prostě úžasné. Posíláme poděkování týmu v kuchyni.","perfektní - drobné nedostatky byly opravdu jen drobné","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","October 2022","7 nights","Group","https://cf.bstatic.com/static/img/review/avatars/ava-s/d321d61d78a8fa310843e1967dca38e6276b92aa.png","Czech Republic","Svetlana"
"gr/peninsula-agia-pelagia","5898a355ad512ca8",,,,,,,,,,,,,,,,,,,,,,"8.0","October 2, 2022","de","60","","Wände sind zu dünn und deshalb ist das Zimmer ein bisschen hellhörig (vom Flur).","Sehr nettes und hilfsbereites Personal mit immer guter Laune. Ausgezeichnetes und abwechslungsreiches Essen. Des Weiteren ist der Meerblick einzigartig.","Einzigartiger Meerblick mit sehr gutem Essen","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","October 2022","7 nights","Family","https://lh3.googleusercontent.com/a-/AOh14GiLJNLbCVjyjv1NtP0rsYqKk7FV7RS6YlGpChHmlQ=s96-c","Germany","Juergen756"
"gr/peninsula-agia-pelagia","a3b6242fb36b53d8",,,,,,,,,,,,,,,,,,,,,,"8.0","October 2, 2022","it","60","","Cibo migliorabile.",,"Very Good","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","September 2022","7 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-f/8ecb6dbf787bac20deb3945d9c8a8b1c94cc5e64.png","Italy","Fabio"
"gr/peninsula-agia-pelagia","3f175595b88f67dd",,,,,,,,,,,,,,,,,,,,,,"9.0","October 1, 2022","pl","60","","Nie ma na co narzekać","Świetny hotel. Świetny wypoczynek. Super jedzenie. Nie ma na co narzekać.","Wonderful","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","September 2022","3 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-o/ecc2e23c1dd875ae18fc261d4a08d35f71db9440.png","Poland","Oleksandr"
"gr/peninsula-agia-pelagia","1cb307356d657d55",,,,,,,,,,,,,,,,,,,,,,"10","October 1, 2022","it","60","",,"Colazione molto ricca di dolce e salato .","Ottima sistemazione","Superior Double Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","October 2022","3 nights","Couple","https://cf.bstatic.com/static/img/review/avatars/ava-m/0e43c9b9a23d334b52510a328641c048847226bc.png","Italy","Marialuisa"
"gr/peninsula-agia-pelagia","c86f73853fb60837",,,,,,,,,,,,,,,,,,,,,,"8.0","October 1, 2022","nl","60","","Badkamer stonk regelmatig door onvoldoende ventilatie","Stranden,  gastvrijheid,  omgeving","Very Good","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","October 2022","7 nights","Couple","https://lh3.googleusercontent.com/a-/ACNPEu_1L1jWrQP67b224FpjegIMjkXL1fPsYNi55wXVUw=s96-c","Netherlands","Hoang-ton"
"gr/peninsula-agia-pelagia","7c3fa901d635093c",,,,,,,,,,,,,,,,,,,,,,"9.0","September 29, 2022","nl","60","","de elektriciteit in een deel van de familiekamer werkte niet zonder dat het licht in de badkamer werkte","het uitzicht, het zwembad en het eten","heel erg genoten van dit mooie hotel","Two-Bedroom Family Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","September 2022","5 nights","Group","https://cf.bstatic.com/static/img/review/avatars/ava-s/d321d61d78a8fa310843e1967dca38e6276b92aa.png","Belgium","Stefanie"
"gr/peninsula-agia-pelagia","e80d1fed78ce221e",,,,,,,,,,,,,,,,,,,,,,"10","September 29, 2022","he","60","",,"המקום מדהים, הצוות פשוט נהדר","Exceptional","Double or Twin Room with Sea View","https://www.booking.com/hotel/gr/peninsula-agia-pelagia.pt-br.html?aid=304142&label=gen173nr-1FCAEoggI46AdIM1gEaLsBiAEBmAEtuAEXyAEM2AEB6AEB-AELiAIBqAIDuALUqsSuBsACAdICJDA2Y2QxMDdjLWM4NGItNDVhNy1hYjdjLTE1ZTAzMzNiYmUxOdgCBuACAQ&sid=f18cb1227ca7f7db308b77bbaaa8d0b8&all_sr_blocks=34087707_88569920_2_85_0;checkin=2024-06-11;checkout=2024-06-14;dest_id=811;dest_type=region;dist=0;group_adults=2;group_children=0;hapos=3;highlighted_blocks=34087707_88569920_2_85_0;hpos=3;matching_block_id=34087707_88569920_2_85_0;no_rooms=1;req_adults=2;req_children=0;room1=A%2CA;sb_price_type=total;sr_order=popularity;sr_pri_blocks=34087707_88569920_2_85_0__54420;srepoch=1708285644;srpvid=8f4d8b230be202ed;type=total;ucfs=1&#hotelTmpl","September 2022","4 nights","Family","https://cf.bstatic.com/static/img/review/avatars/ava-b/8103dfb0481c4cedc201d849f5666a270512f538.png","Israel","Bosmat"
